"U.S. Home Price and Related data, for Figure 3.1 in Robert J. Shiller, Irrational Exuberance, 3rd. Edition, Princeton University Press, 2015, as updated by author",,,,,,,,,,,,,,,,,,
See the book for description of data.,,,,"Update Nominal Home Price Index, Click Additional Information, National Index: https://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller",,,,,,,,,,,,,,
"Monthly data from January 1953 for prices, all other data are annual.",,,,,,,,Nominal,,,,,,,,,,
,Real,,Real,,,,,Home,,,Nominal,,,Consumer,,,,
,Home,,Building,U.S.,,,,Price,HPI,,Building,,,Price,CPI Annual&,,,
,Price,,Cost,Population,,Long Rate,,Index,Source,,Cost,Build Cost,,Index,Quarterly,,,CPI
Date,Index,Date,Index,Millions,Long Rate,Source,Date,From fig2.1Revised2011.xls,,Date,Index,Source,Date,,,,Date,Annual
1997.708333,114.6056074,,,,,,1997.708333,86.34,S&P/CoreLogic/Case-Shiller,,,,1997.708333,161.20,BLS,,,
1997.791667,114.4503668,,,,,,1997.791667,86.44,S&P/CoreLogic/Case-Shiller,,,,1997.791667,161.60,BLS,,,
1997.875,114.8166888,,,,,,1997.875,86.66,S&P/CoreLogic/Case-Shiller,,,,1997.875,161.50,BLS,,,
1997.958333,115.2469149,,,,,,1997.958333,86.88,S&P/CoreLogic/Case-Shiller,,,,1997.958333,161.30,BLS,,,
1998.041667,115.4513789,,,,,,1998.041667,87.19,S&P/CoreLogic/Case-Shiller,,,,1998.041667,161.60,BLS,,,
1998.125,115.5163133,,,,,,1998.125,87.40,S&P/CoreLogic/Case-Shiller,,,,1998.125,161.90,BLS,,,
1998.208333,115.9662115,,,,,,1998.208333,87.91,S&P/CoreLogic/Case-Shiller,,,,1998.208333,162.20,BLS,,,
1998.291667,116.6475145,,,,,,1998.291667,88.59,S&P/CoreLogic/Case-Shiller,,,,1998.291667,162.50,BLS,,,
1998.375,117.5050555,,,,,,1998.375,89.40,S&P/CoreLogic/Case-Shiller,,,,1998.375,162.80,BLS,,,
1998.458333,118.4373058,,,,,,1998.458333,90.22,S&P/CoreLogic/Case-Shiller,,,,1998.458333,163.00,BLS,,,
1998.541667,119.1627382,,,,,,1998.541667,90.89,S&P/CoreLogic/Case-Shiller,,,,1998.541667,163.20,BLS,,,
1998.625,119.7344924,,,,,,1998.625,91.44,S&P/CoreLogic/Case-Shiller,,,,1998.625,163.40,BLS,,,
1998.708333,120.0380363,,,,,,1998.708333,91.78,S&P/CoreLogic/Case-Shiller,,,,1998.708333,163.60,BLS,,,
1998.791667,120.0675248,,,,,,1998.791667,92.03,S&P/CoreLogic/Case-Shiller,,,,1998.791667,164.00,BLS,,,
1998.875,120.3245532,,,,,,1998.875,92.22,S&P/CoreLogic/Case-Shiller,,,,1998.875,164.00,BLS,,,
1998.958333,120.7204274,,,,,,1998.958333,92.47,S&P/CoreLogic/Case-Shiller,,,,1998.958333,163.90,BLS,,,
1999.041667,120.7781542,,,,,,1999.041667,92.74,S&P/CoreLogic/Case-Shiller,,,,1999.041667,164.30,BLS,,,
1999.125,120.9786111,,,,,,1999.125,93.01,S&P/CoreLogic/Case-Shiller,,,,1999.125,164.50,BLS,,,
1999.208333,121.4302936,,,,,,1999.208333,93.64,S&P/CoreLogic/Case-Shiller,,,,1999.208333,165.00,BLS,,,
1999.291667,121.6182555,,,,,,1999.291667,94.47,S&P/CoreLogic/Case-Shiller,,,,1999.291667,166.20,BLS,,,
1999.375,122.8091398,,,,,,1999.375,95.39,S&P/CoreLogic/Case-Shiller,,,,1999.375,166.20,BLS,,,
1999.458333,124.1004447,,,,,,1999.458333,96.39,S&P/CoreLogic/Case-Shiller,,,,1999.458333,166.20,BLS,,,
1999.541667,124.7910228,,,,,,1999.541667,97.22,S&P/CoreLogic/Case-Shiller,,,,1999.541667,166.70,BLS,,,
1999.625,125.3950594,,,,,,1999.625,97.93,S&P/CoreLogic/Case-Shiller,,,,1999.625,167.10,BLS,,,
1999.708333,125.4398856,,,,,,1999.708333,98.43,S&P/CoreLogic/Case-Shiller,,,,1999.708333,167.90,BLS,,,
1999.791667,125.7695304,,,,,,1999.791667,98.87,S&P/CoreLogic/Case-Shiller,,,,1999.791667,168.20,BLS,,,
1999.875,126.1003707,,,,,,1999.875,99.18,S&P/CoreLogic/Case-Shiller,,,,1999.875,168.30,BLS,,,
1999.958333,126.6012937,,,,,,1999.958333,99.58,S&P/CoreLogic/Case-Shiller,,,,1999.958333,168.30,BLS,,,
2000.041667,126.7612222,,,,,,2000.041667,100.00,S&P/CoreLogic/Case-Shiller,,,,2000.041667,168.80,BLS,,,
2000.125,126.7329734,,,,,,2000.125,100.57,S&P/CoreLogic/Case-Shiller,,,,2000.125,169.80,BLS,,,
2000.208333,126.816464,,,,,,2000.208333,101.47,S&P/CoreLogic/Case-Shiller,,,,2000.208333,171.20,BLS,,,
2000.291667,128.085228,,,,,,2000.291667,102.54,S&P/CoreLogic/Case-Shiller,,,,2000.291667,171.30,BLS,,,
2000.375,129.3843857,,,,,,2000.375,103.70,S&P/CoreLogic/Case-Shiller,,,,2000.375,171.50,BLS,,,
2000.458333,130.1412234,,,,,,2000.458333,104.86,S&P/CoreLogic/Case-Shiller,,,,2000.458333,172.40,BLS,,,
2000.541667,130.9123119,,,,,,2000.541667,105.72,S&P/CoreLogic/Case-Shiller,,,,2000.541667,172.80,BLS,,,
2000.625,131.9029273,,,,,,2000.625,106.52,S&P/CoreLogic/Case-Shiller,,,,2000.625,172.80,BLS,,,
2000.708333,131.9746186,,,,,,2000.708333,107.14,S&P/CoreLogic/Case-Shiller,,,,2000.708333,173.70,BLS,,,
2000.791667,132.4763058,,,,,,2000.791667,107.73,S&P/CoreLogic/Case-Shiller,,,,2000.791667,174.00,BLS,,,
2000.875,133.0921538,,,,,,2000.875,108.29,S&P/CoreLogic/Case-Shiller,,,,2000.875,174.10,BLS,,,
2000.958333,133.7847381,,,,,,2000.958333,108.79,S&P/CoreLogic/Case-Shiller,,,,2000.958333,174.00,BLS,,,
2001.041667,133.4611935,,,,,,2001.041667,109.22,S&P/CoreLogic/Case-Shiller,,,,2001.041667,175.10,BLS,,,
2001.125,133.4507133,,,,,,2001.125,109.64,S&P/CoreLogic/Case-Shiller,,,,2001.125,175.80,BLS,,,
2001.208333,134.0609708,,,,,,2001.208333,110.40,S&P/CoreLogic/Case-Shiller,,,,2001.208333,176.20,BLS,,,
2001.291667,134.5622497,,,,,,2001.291667,111.25,S&P/CoreLogic/Case-Shiller,,,,2001.291667,176.90,BLS,,,
2001.375,135.1063935,,,,,,2001.375,112.20,S&P/CoreLogic/Case-Shiller,,,,2001.375,177.70,BLS,,,
2001.458333,136.1661301,,,,,,2001.458333,113.27,S&P/CoreLogic/Case-Shiller,,,,2001.458333,178.00,BLS,,,
2001.541667,137.7009314,,,,,,2001.541667,114.23,S&P/CoreLogic/Case-Shiller,,,,2001.541667,177.50,BLS,,,
2001.625,138.6195082,,,,,,2001.625,114.99,S&P/CoreLogic/Case-Shiller,,,,2001.625,177.50,BLS,,,
2001.708333,138.5687819,,,,,,2001.708333,115.47,S&P/CoreLogic/Case-Shiller,,,,2001.708333,178.30,BLS,,,
2001.791667,139.2955431,,,,,,2001.791667,115.68,S&P/CoreLogic/Case-Shiller,,,,2001.791667,177.70,BLS,,,
2001.875,139.7204721,,,,,,2001.875,115.84,S&P/CoreLogic/Case-Shiller,,,,2001.875,177.40,BLS,,,
2001.958333,140.5367509,,,,,,2001.958333,116.06,S&P/CoreLogic/Case-Shiller,,,,2001.958333,176.70,BLS,,,
2002.041667,140.680867,,,,,,2002.041667,116.44,S&P/CoreLogic/Case-Shiller,,,,2002.041667,177.10,BLS,,,
2002.125,140.7046601,,,,,,2002.125,116.92,S&P/CoreLogic/Case-Shiller,,,,2002.125,177.80,BLS,,,
2002.208333,141.131192,,,,,,2002.208333,117.93,S&P/CoreLogic/Case-Shiller,,,,2002.208333,178.80,BLS,,,
2002.291667,141.8695355,,,,,,2002.291667,119.21,S&P/CoreLogic/Case-Shiller,,,,2002.291667,179.80,BLS,,,
2002.375,143.7486417,,,,,,2002.375,120.79,S&P/CoreLogic/Case-Shiller,,,,2002.375,179.80,BLS,,,
2002.458333,145.5051695,,,,,,2002.458333,122.34,S&P/CoreLogic/Case-Shiller,,,,2002.458333,179.90,BLS,,,
2002.541667,146.949869,,,,,,2002.541667,123.69,S&P/CoreLogic/Case-Shiller,,,,2002.541667,180.10,BLS,,,
2002.625,147.6958009,,,,,,2002.625,124.73,S&P/CoreLogic/Case-Shiller,,,,2002.625,180.70,BLS,,,
2002.708333,148.3541798,,,,,,2002.708333,125.49,S&P/CoreLogic/Case-Shiller,,,,2002.708333,181.00,BLS,,,
2002.791667,148.8663937,,,,,,2002.791667,126.14,S&P/CoreLogic/Case-Shiller,,,,2002.791667,181.30,BLS,,,
2002.875,149.4635824,,,,,,2002.875,126.64,S&P/CoreLogic/Case-Shiller,,,,2002.875,181.30,BLS,,,
2002.958333,150.3961289,,,,,,2002.958333,127.15,S&P/CoreLogic/Case-Shiller,,,,2002.958333,180.90,BLS,,,
2003.041667,150.3251191,,,,,,2003.041667,127.65,S&P/CoreLogic/Case-Shiller,,,,2003.041667,181.70,BLS,,,
2003.125,149.9645323,,,,,,2003.125,128.33,S&P/CoreLogic/Case-Shiller,,,,2003.125,183.10,BLS,,,
2003.208333,150.2108647,,,,,,2003.208333,129.31,S&P/CoreLogic/Case-Shiller,,,,2003.208333,184.20,BLS,,,
2003.291667,151.9114763,,,,,,2003.291667,130.49,S&P/CoreLogic/Case-Shiller,,,,2003.291667,183.80,BLS,,,
2003.375,153.7351869,,,,,,2003.375,131.84,S&P/CoreLogic/Case-Shiller,,,,2003.375,183.50,BLS,,,
2003.458333,155.1798876,,,,,,2003.458333,133.23,S&P/CoreLogic/Case-Shiller,,,,2003.458333,183.70,BLS,,,
2003.541667,156.6644964,,,,,,2003.541667,134.65,S&P/CoreLogic/Case-Shiller,,,,2003.541667,183.90,BLS,,,
2003.625,157.5981432,,,,,,2003.625,135.96,S&P/CoreLogic/Case-Shiller,,,,2003.625,184.60,BLS,,,
2003.708333,158.372328,,,,,,2003.708333,137.08,S&P/CoreLogic/Case-Shiller,,,,2003.708333,185.20,BLS,,,
2003.791667,159.586804,,,,,,2003.791667,137.98,S&P/CoreLogic/Case-Shiller,,,,2003.791667,185.00,BLS,,,
2003.875,160.9366468,,,,,,2003.875,138.77,S&P/CoreLogic/Case-Shiller,,,,2003.875,184.50,BLS,,,
2003.958333,162.1144002,,,,,,2003.958333,139.63,S&P/CoreLogic/Case-Shiller,,,,2003.958333,184.30,BLS,,,
2004.041667,162.5720669,,,,,,2004.041667,140.71,S&P/CoreLogic/Case-Shiller,,,,2004.041667,185.20,BLS,,,
2004.125,163.2204456,,,,,,2004.125,142.04,S&P/CoreLogic/Case-Shiller,,,,2004.125,186.20,BLS,,,
2004.208333,164.5159632,,,,,,2004.208333,144.09,S&P/CoreLogic/Case-Shiller,,,,2004.208333,187.40,BLS,,,
2004.291667,166.3776211,,,,,,2004.291667,146.18,S&P/CoreLogic/Case-Shiller,,,,2004.291667,188.00,BLS,,,
2004.375,167.845989,,,,,,2004.375,148.34,S&P/CoreLogic/Case-Shiller,,,,2004.375,189.10,BLS,,,
2004.458333,169.7774352,,,,,,2004.458333,150.52,S&P/CoreLogic/Case-Shiller,,,,2004.458333,189.70,BLS,,,
2004.541667,172.1013529,,,,,,2004.541667,152.34,S&P/CoreLogic/Case-Shiller,,,,2004.541667,189.40,BLS,,,
2004.625,173.6782811,,,,,,2004.625,153.81,S&P/CoreLogic/Case-Shiller,,,,2004.625,189.50,BLS,,,
2004.708333,174.7704858,,,,,,2004.708333,155.11,S&P/CoreLogic/Case-Shiller,,,,2004.708333,189.90,BLS,,,
2004.791667,175.1910477,,,,,,2004.791667,156.30,S&P/CoreLogic/Case-Shiller,,,,2004.791667,190.90,BLS,,,
2004.875,176.4414167,,,,,,2004.875,157.50,S&P/CoreLogic/Case-Shiller,,,,2004.875,191.00,BLS,,,
2004.958333,178.4127313,,,,,,2004.958333,158.67,S&P/CoreLogic/Case-Shiller,,,,2004.958333,190.30,BLS,,,
2005.041667,179.6789261,,,,,,2005.041667,160.14,S&P/CoreLogic/Case-Shiller,,,,2005.041667,190.70,BLS,,,
2005.125,180.6520679,,,,,,2005.125,161.93,S&P/CoreLogic/Case-Shiller,,,,2005.125,191.80,BLS,,,
2005.208333,182.1836261,,,,,,2005.208333,164.58,S&P/CoreLogic/Case-Shiller,,,,2005.208333,193.30,BLS,,,
2005.291667,183.6252903,,,,,,2005.291667,167.00,S&P/CoreLogic/Case-Shiller,,,,2005.291667,194.60,BLS,,,
2005.375,186.6121436,,,,,,2005.375,169.54,S&P/CoreLogic/Case-Shiller,,,,2005.375,194.40,BLS,,,
2005.458333,189.2345905,,,,,,2005.458333,172.01,S&P/CoreLogic/Case-Shiller,,,,2005.458333,194.50,BLS,,,
2005.541667,190.643979,,,,,,2005.541667,174.10,S&P/CoreLogic/Case-Shiller,,,,2005.541667,195.40,BLS,,,
2005.625,191.6626685,,,,,,2005.625,175.92,S&P/CoreLogic/Case-Shiller,,,,2005.625,196.40,BLS,,,
2005.708333,191.1678188,,,,,,2005.708333,177.61,S&P/CoreLogic/Case-Shiller,,,,2005.708333,198.80,BLS,,,
2005.791667,192.0117141,,,,,,2005.791667,178.76,S&P/CoreLogic/Case-Shiller,,,,2005.791667,199.20,BLS,,,
2005.875,194.5670265,,,,,,2005.875,179.68,S&P/CoreLogic/Case-Shiller,,,,2005.875,197.60,BLS,,,
2005.958333,195.8298206,,,,,,2005.958333,180.11,S&P/CoreLogic/Case-Shiller,,,,2005.958333,196.80,BLS,,,
2006.041667,195.1254121,,,,,,2006.041667,180.83,S&P/CoreLogic/Case-Shiller,,,,2006.041667,198.30,BLS,,,
2006.125,195.4562609,,,,,,2006.125,181.51,S&P/CoreLogic/Case-Shiller,,,,2006.125,198.70,BLS,,,
2006.208333,195.716703,,,,,,2006.208333,182.75,S&P/CoreLogic/Case-Shiller,,,,2006.208333,199.80,BLS,,,
2006.291667,195.0190817,,,,,,2006.291667,183.65,S&P/CoreLogic/Case-Shiller,,,,2006.291667,201.50,BLS,,,
2006.375,194.8294971,,,,,,2006.375,184.38,S&P/CoreLogic/Case-Shiller,,,,2006.375,202.50,BLS,,,
2006.458333,194.6236303,,,,,,2006.458333,184.55,S&P/CoreLogic/Case-Shiller,,,,2006.458333,202.90,BLS,,,
2006.541667,194.1160437,,,,,,2006.541667,184.62,S&P/CoreLogic/Case-Shiller,,,,2006.541667,203.50,BLS,,,
2006.625,193.5232582,,,,,,2006.625,184.41,S&P/CoreLogic/Case-Shiller,,,,2006.625,203.90,BLS,,,
2006.708333,194.2598025,,,,,,2006.708333,184.21,S&P/CoreLogic/Case-Shiller,,,,2006.708333,202.90,BLS,,,
2006.791667,195.166015,,,,,,2006.791667,184.06,S&P/CoreLogic/Case-Shiller,,,,2006.791667,201.80,BLS,,,
2006.875,195.0063389,,,,,,2006.875,183.64,S&P/CoreLogic/Case-Shiller,,,,2006.875,201.50,BLS,,,
2006.958333,194.2891288,,,,,,2006.958333,183.24,S&P/CoreLogic/Case-Shiller,,,,2006.958333,201.80,BLS,,,
2007.041667,193.1555711,,,,,,2007.041667,182.72,S&P/CoreLogic/Case-Shiller,,,,2007.041667,202.416,BLS,,,
2007.125,191.8668534,,,,,,2007.125,182.48,S&P/CoreLogic/Case-Shiller,,,,2007.125,203.499,BLS,,,
2007.208333,189.8469082,,,,,,2007.208333,182.20,S&P/CoreLogic/Case-Shiller,,,,2007.208333,205.352,BLS,,,
2007.291667,188.558441,,,,,,2007.291667,182.14,S&P/CoreLogic/Case-Shiller,,,,2007.291667,206.686,BLS,,,
2007.375,187.1611143,,,,,,2007.375,181.89,S&P/CoreLogic/Case-Shiller,,,,2007.375,207.949,BLS,,,
2007.458333,186.4458218,,,,,,2007.458333,181.55,S&P/CoreLogic/Case-Shiller,,,,2007.458333,208.352,BLS,,,
2007.541667,185.9323888,,,,,,2007.541667,181.00,S&P/CoreLogic/Case-Shiller,,,,2007.541667,208.299,BLS,,,
2007.625,185.4928899,,,,,,2007.625,180.24,S&P/CoreLogic/Case-Shiller,,,,2007.625,207.917,BLS,,,
2007.708333,183.8418498,,,,,,2007.708333,179.13,S&P/CoreLogic/Case-Shiller,,,,2007.708333,208.49,BLS,,,
2007.791667,181.8200612,,,,,,2007.791667,177.54,S&P/CoreLogic/Case-Shiller,,,,2007.791667,208.936,BLS,,,
2007.875,178.3367465,,,,,,2007.875,175.17,S&P/CoreLogic/Case-Shiller,,,,2007.875,210.177,BLS,,,
2007.958333,176.5962395,,,,,,2007.958333,173.35,S&P/CoreLogic/Case-Shiller,,,,2007.958333,210.036,BLS,,,
2008.041667,173.4287805,,,,,,2008.041667,171.08,S&P/CoreLogic/Case-Shiller,,,,2008.041667,211.08,BLS,,,
2008.125,171.0182485,,,,,,2008.125,169.20,S&P/CoreLogic/Case-Shiller,,,,2008.125,211.693,BLS,,,
2008.208333,168.2578815,,,,,,2008.208333,167.91,S&P/CoreLogic/Case-Shiller,,,,2008.208333,213.528,BLS,,,
2008.291667,166.6658813,,,,,,2008.291667,167.33,S&P/CoreLogic/Case-Shiller,,,,2008.291667,214.823,BLS,,,
2008.375,164.9768214,,,,,,2008.375,167.03,S&P/CoreLogic/Case-Shiller,,,,2008.375,216.632,BLS,,,
2008.458333,162.8615577,,,,,,2008.458333,166.55,S&P/CoreLogic/Case-Shiller,,,,2008.458333,218.815,BLS,,,
2008.541667,161.2121982,,,,,,2008.541667,165.73,S&P/CoreLogic/Case-Shiller,,,,2008.541667,219.964,BLS,,,
2008.625,160.4567558,,,,,,2008.625,164.29,S&P/CoreLogic/Case-Shiller,,,,2008.625,219.086,BLS,,,
2008.708333,158.3630395,,,,,,2008.708333,161.92,S&P/CoreLogic/Case-Shiller,,,,2008.708333,218.783,BLS,,,
2008.791667,157.2590921,,,,,,2008.791667,159.17,S&P/CoreLogic/Case-Shiller,,,,2008.791667,216.573,BLS,,,
2008.875,157.2153419,,,,,,2008.875,156.08,S&P/CoreLogic/Case-Shiller,,,,2008.875,212.425,BLS,,,
2008.958333,155.2705367,,,,,,2008.958333,152.55,S&P/CoreLogic/Case-Shiller,,,,2008.958333,210.228,BLS,,,
2009.041667,151.3740283,,,,,,2009.041667,149.37,S&P/CoreLogic/Case-Shiller,,,,2009.041667,211.143,BLS,,,
2009.125,148.8663511,,,,,,2009.125,147.63,S&P/CoreLogic/Case-Shiller,,,,2009.125,212.193,BLS,,,
2009.208333,147.3946637,,,,,,2009.208333,146.52,S&P/CoreLogic/Case-Shiller,,,,2009.208333,212.709,BLS,,,
2009.291667,147.4570997,,,,,,2009.291667,146.95,S&P/CoreLogic/Case-Shiller,,,,2009.291667,213.24,BLS,,,
2009.375,148.2590283,,,,,,2009.375,148.18,S&P/CoreLogic/Case-Shiller,,,,2009.375,213.856,BLS,,,
2009.458333,148.6093789,,,,,,2009.458333,149.80,S&P/CoreLogic/Case-Shiller,,,,2009.458333,215.693,BLS,,,
2009.541667,149.7883135,,,,,,2009.541667,150.75,S&P/CoreLogic/Case-Shiller,,,,2009.541667,215.351,BLS,,,
2009.625,149.3708282,,,,,,2009.625,150.67,S&P/CoreLogic/Case-Shiller,,,,2009.625,215.834,BLS,,,
2009.708333,148.2460793,,,,,,2009.708333,149.63,S&P/CoreLogic/Case-Shiller,,,,2009.708333,215.969,BLS,,,
2009.791667,147.0740441,,,,,,2009.791667,148.59,S&P/CoreLogic/Case-Shiller,,,,2009.791667,216.177,BLS,,,
2009.875,146.3340315,,,,,,2009.875,147.95,S&P/CoreLogic/Case-Shiller,,,,2009.875,216.33,BLS,,,
2009.958333,145.3328398,,,,,,2009.958333,146.68,S&P/CoreLogic/Case-Shiller,,,,2009.958333,215.949,BLS,,,
2010.041667,143.1868025,,,,,,2010.041667,145.00,S&P/CoreLogic/Case-Shiller,,,,2010.041667,216.687,BLS,,,
2010.125,141.2289938,,,,,,2010.125,143.06,S&P/CoreLogic/Case-Shiller,,,,2010.125,216.741,BLS,,,
2010.208333,141.1823625,,,,,,2010.208333,143.60,S&P/CoreLogic/Case-Shiller,,,,2010.208333,217.631,BLS,,,
2010.291667,142.7062093,,,,,,2010.291667,145.40,S&P/CoreLogic/Case-Shiller,,,,2010.291667,218.009,BLS,,,
2010.375,144.1971958,,,,,,2010.375,147.03,S&P/CoreLogic/Case-Shiller,,,,2010.375,218.178,BLS,,,
2010.458333,144.9899471,,,,,,2010.458333,147.70,S&P/CoreLogic/Case-Shiller,,,,2010.458333,217.965,BLS,,,
2010.541667,144.8190032,,,,,,2010.541667,147.55,S&P/CoreLogic/Case-Shiller,,,,2010.541667,218.011,BLS,,,
2010.625,143.5029706,,,,,,2010.625,146.41,S&P/CoreLogic/Case-Shiller,,,,2010.625,218.312,BLS,,,
2010.708333,141.6416465,,,,,,2010.708333,144.60,S&P/CoreLogic/Case-Shiller,,,,2010.708333,218.439,BLS,,,
2010.791667,140.0283176,,,,,,2010.791667,143.13,S&P/CoreLogic/Case-Shiller,,,,2010.791667,218.711,BLS,,,
2010.875,138.6952036,,,,,,2010.875,141.83,S&P/CoreLogic/Case-Shiller,,,,2010.875,218.803,BLS,,,
2010.958333,137.2984672,,,,,,2010.958333,140.64,S&P/CoreLogic/Case-Shiller,,,,2010.958333,219.179,BLS,,,
2011.041667,135.1027085,,,,,,2011.041667,139.05,S&P/CoreLogic/Case-Shiller,,,,2011.041667,220.223,BLS,,,
2011.125,133.1799295,,,,,,2011.125,137.75,S&P/CoreLogic/Case-Shiller,,,,2011.125,221.309,BLS,,,
2011.208333,131.939784,,,,,,2011.208333,137.79,S&P/CoreLogic/Case-Shiller,,,,2011.208333,223.467,BLS,,,
2011.291667,132.391394,,,,,,2011.291667,139.16,S&P/CoreLogic/Case-Shiller,,,,2011.291667,224.906,BLS,,,
2011.375,133.2193779,,,,,,2011.375,140.69,S&P/CoreLogic/Case-Shiller,,,,2011.375,225.964,BLS,,,
2011.458333,134.5480886,,,,,,2011.458333,141.94,S&P/CoreLogic/Case-Shiller,,,,2011.458333,225.722,BLS,,,
2011.541667,134.8040339,,,,,,2011.541667,142.33,S&P/CoreLogic/Case-Shiller,,,,2011.541667,225.922,BLS,,,
2011.625,133.9072326,,,,,,2011.625,141.78,S&P/CoreLogic/Case-Shiller,,,,2011.625,226.545,BLS,,,
2011.708333,132.1802015,,,,,,2011.708333,140.16,S&P/CoreLogic/Case-Shiller,,,,2011.708333,226.889,BLS,,,
2011.791667,130.7930063,,,,,,2011.791667,138.40,S&P/CoreLogic/Case-Shiller,,,,2011.791667,226.421,BLS,,,
2011.875,129.2548664,,,,,,2011.875,136.66,S&P/CoreLogic/Case-Shiller,,,,2011.875,226.23,BLS,,,
2011.958333,128.1550699,,,,,,2011.958333,135.16,S&P/CoreLogic/Case-Shiller,,,,2011.958333,225.672,BLS,,,
2012.041667,126.6534043,,,,,,2012.041667,134.17,S&P/CoreLogic/Case-Shiller,,,,2012.041667,226.665,BLS,,,
2012.125,125.9412395,,,,,,2012.125,134.00,S&P/CoreLogic/Case-Shiller,,,,2012.125,227.663,BLS,,,
2012.208333,126.739083,,,,,,2012.208333,135.87,S&P/CoreLogic/Case-Shiller,,,,2012.208333,229.392,BLS,,,
2012.291667,128.7855144,,,,,,2012.291667,138.48,S&P/CoreLogic/Case-Shiller,,,,2012.291667,230.085,BLS,,,
2012.375,131.3361763,,,,,,2012.375,141.06,S&P/CoreLogic/Case-Shiller,,,,2012.375,229.815,BLS,,,
2012.458333,133.5030115,,,,,,2012.458333,143.18,S&P/CoreLogic/Case-Shiller,,,,2012.458333,229.478,BLS,,,
2012.541667,134.7567047,,,,,,2012.541667,144.29,S&P/CoreLogic/Case-Shiller,,,,2012.541667,229.104,BLS,,,
2012.625,134.4028607,,,,,,2012.625,144.71,S&P/CoreLogic/Case-Shiller,,,,2012.625,230.379,BLS,,,
2012.708333,133.4877076,,,,,,2012.708333,144.36,S&P/CoreLogic/Case-Shiller,,,,2012.708333,231.407,BLS,,,
2012.791667,133.1807366,,,,,,2012.791667,143.98,S&P/CoreLogic/Case-Shiller,,,,2012.791667,231.317,BLS,,,
2012.875,133.8110449,,,,,,2012.875,143.97,S&P/CoreLogic/Case-Shiller,,,,2012.875,230.221,BLS,,,
2012.958333,134.084778,,,,,,2012.958333,143.88,S&P/CoreLogic/Case-Shiller,,,,2012.958333,229.601,BLS,,,
2013.041667,134.0964011,,,,,,2013.041667,144.32,S&P/CoreLogic/Case-Shiller,,,,2013.041667,230.28,BLS,,,
2013.125,133.7858532,,,,,,2013.125,145.16,S&P/CoreLogic/Case-Shiller,,,,2013.125,232.166,BLS,,,
2013.208333,136.0108373,,,,,,2013.208333,147.96,S&P/CoreLogic/Case-Shiller,,,,2013.208333,232.773,BLS,,,
2013.291667,138.9276829,,,,,,2013.291667,150.98,S&P/CoreLogic/Case-Shiller,,,,2013.291667,232.531,BLS,,,
2013.375,141.3418302,,,,,,2013.375,153.87,S&P/CoreLogic/Case-Shiller,,,,2013.375,232.945,BLS,,,
2013.458333,143.3603324,,,,,,2013.458333,156.45,S&P/CoreLogic/Case-Shiller,,,,2013.458333,233.504,BLS,,,
2013.541667,145.0103711,,,,,,2013.541667,158.31,S&P/CoreLogic/Case-Shiller,,,,2013.541667,233.596,BLS,,,
2013.625,145.8507619,,,,,,2013.625,159.42,S&P/CoreLogic/Case-Shiller,,,,2013.625,233.877,BLS,,,
2013.708333,145.9326378,,,,,,2013.708333,159.69,S&P/CoreLogic/Case-Shiller,,,,2013.708333,234.149,BLS,,,
2013.791667,146.1958182,,,,,,2013.791667,159.57,S&P/CoreLogic/Case-Shiller,,,,2013.791667,233.546,BLS,,,
2013.875,146.3123279,,,,,,2013.875,159.37,S&P/CoreLogic/Case-Shiller,,,,2013.875,233.069,BLS,,,
2013.958333,146.2523507,,,,,,2013.958333,159.29,S&P/CoreLogic/Case-Shiller,,,,2013.958333,233.049,BLS,,,
2014.041667,145.8017467,,,,,,2014.041667,159.39,S&P/CoreLogic/Case-Shiller,,,,2014.041667,233.916,BLS,,,
2014.125,145.7321056,,,,,,2014.125,159.90,S&P/CoreLogic/Case-Shiller,,,,2014.125,234.781,BLS,,,
2014.208333,145.9930926,,,,,,2014.208333,161.22,S&P/CoreLogic/Case-Shiller,,,,2014.208333,236.293,BLS,,,
2014.291667,147.1172292,,,,,,2014.291667,163.00,S&P/CoreLogic/Case-Shiller,,,,2014.291667,237.072,BLS,,,
2014.375,148.1441087,,,,,,2014.375,164.71,S&P/CoreLogic/Case-Shiller,,,,2014.375,237.9,BLS,,,
2014.458333,149.2387281,,,,,,2014.458333,166.24,S&P/CoreLogic/Case-Shiller,,,,2014.458333,238.343,BLS,,,
2014.541667,150.1232373,,,,,,2014.541667,167.16,S&P/CoreLogic/Case-Shiller,,,,2014.541667,238.25,BLS,,,
2014.625,150.656916,,,,,,2014.625,167.47,S&P/CoreLogic/Case-Shiller,,,,2014.625,237.852,BLS,,,
2014.708333,150.3584422,,,,,,2014.708333,167.26,S&P/CoreLogic/Case-Shiller,,,,2014.708333,238.031,BLS,,,
2014.791667,150.4397421,,,,,,2014.791667,166.93,S&P/CoreLogic/Case-Shiller,,,,2014.791667,237.433,BLS,,,
2014.875,151.0308236,,,,,,2014.875,166.69,S&P/CoreLogic/Case-Shiller,,,,2014.875,236.151,BLS,,,
2014.958333,151.718929,,,,,,2014.958333,166.50,S&P/CoreLogic/Case-Shiller,,,,2014.958333,234.812,BLS,,,
2015.041667,152.2549967,,,,,,2015.041667,166.30,S&P/CoreLogic/Case-Shiller,,,,2015.041667,233.707,BLS,,,
